471	8.2832	8.1315
472	8.2851	8.1322
473	8.2871	8.1329
474	8.289	8.1337
475	8.2909	8.1344
476	8.2928	8.1352
477	8.2947	8.136
478	8.2967	8.1367
479	8.2986	8.1375
480	8.3006	8.1383
481	8.3025	8.139
482	8.3045	8.1398
483	8.3064	8.1406
484	8.3084	8.1414
485	8.3104	8.1421
486	8.3124	8.1429
487	8.3144	8.1437
488	8.3163	8.1445
489	8.3183	8.1453
490	8.3203	8.1461
491	8.3223	8.1469
492	8.3243	8.1477
493	8.3264	8.1486
494	8.3284	8.1494
495	8.3304	8.1502
496	8.3324	8.151
497	8.3345	8.1518
498	8.3365	8.1527
499	8.3386	8.1535
500	8.3406	8.1543
501	8.3427	8.1552
502	8.3447	8.156
503	8.3468	8.1569
504	8.3488	8.1577
505	8.3509	8.1586
506	8.353	8.1594
507	8.3551	8.1603
508	8.3572	8.1611
509	8.3593	8.162
510	8.3614	8.1629
511	8.3635	8.1638
512	8.3656	8.1646
513	8.3677	8.1655
514	8.3698	8.1664
515	8.3719	8.1673
516	8.374	8.1682
517	8.3762	8.1691
518	8.3783	8.17
519	8.3805	8.1709
520	8.3826	8.1718
521	8.3847	8.1727
522	8.3869	8.1736
523	8.3891	8.1745
524	8.3912	8.1754
525	8.3934	8.1764
526	8.3956	8.1773
527	8.3977	8.1782
528	8.3999	8.1791
529	8.4021	8.1801
530	8.4043	8.181
531	8.4065	8.182
532	8.4087	8.1829
533	8.4109	8.1839
534	8.4131	8.1848
535	8.4153	8.1858
536	8.4175	8.1867
537	8.4197	8.1877
538	8.4219	8.1887
539	8.4242	8.1896
540	8.4264	8.1906
541	8.4286	8.1916
542	8.4309	8.1926
543	8.4331	8.1936
544	8.4354	8.1946
545	8.4376	8.1955
546	8.4399	8.1965
547	8.4421	8.1975
548	8.4444	8.1985
549	8.4467	8.1995
550	8.4489	8.2006
551	8.4512	8.2016
552	8.4535	8.2026
553	8.4558	8.2036
554	8.4581	8.2046
555	8.4603	8.2057
556	8.4626	8.2067
557	8.4649	8.2077
558	8.4672	8.2088
559	8.4695	8.2098
560	8.4719	8.2108
561	8.4742	8.2119
562	8.4765	8.213
563	8.4788	8.214
564	8.4811	8.2151
565	8.4835	8.2161
566	8.4858	8.2172
567	8.4881	8.2183
568	8.4905	8.2193
569	8.4928	8.2204
570	8.4952	8.2215
571	8.4975	8.2226
572	8.4999	8.2237
573	8.5022	8.2248
574	8.5046	8.2258
575	8.507	8.2269
576	8.5093	8.228
577	8.5117	8.2292
578	8.5141	8.2303
579	8.5165	8.2314
580	8.5189	8.2325
581	8.5212	8.2336
582	8.5236	8.2347
583	8.526	8.2359
584	8.5284	8.237
585	8.5308	8.2381
586	8.5332	8.2393
587	8.5356	8.2404
588	8.538	8.2415
589	8.5405	8.2427
590	8.5429	8.2438
591	8.5453	8.245
592	8.5477	8.2461
593	8.5501	8.2473
594	8.5526	8.2485
595	8.555	8.2496
596	8.5575	8.2508
597	8.5599	8.252
598	8.5623	8.2532
599	8.5648	8.2543
600	8.5672	8.2555
601	8.5697	8.2567
602	8.5721	8.2579
603	8.5746	8.2591
604	8.5771	8.2603
605	8.5795	8.2615
606	8.582	8.2627
607	8.5845	8.2639
608	8.5869	8.2651
609	8.5894	8.2663
610	8.5919	8.2676
611	8.5944	8.2688
612	8.5969	8.27
613	8.5994	8.2713
614	8.6019	8.2725
615	8.6044	8.2737
616	8.6069	8.275
617	8.6094	8.2762
618	8.6119	8.2775
619	8.6144	8.2787
620	8.6169	8.28
621	8.6194	8.2812
622	8.6219	8.2825
623	8.6244	8.2837
624	8.627	8.285
625	8.6295	8.2863
626	8.632	8.2876
627	8.6345	8.2888
628	8.6371	8.2901
629	8.6396	8.2914
630	8.6421	8.2927
631	8.6447	8.294
632	8.6472	8.2953
633	8.6498	8.2966
634	8.6523	8.2979
635	8.6549	8.2992
636	8.6574	8.3005
637	8.66	8.3018
638	8.6626	8.3031
639	8.6651	8.3045
640	8.6677	8.3058
641	8.6703	8.3071
642	8.6728	8.3084
643	8.6754	8.3098
644	8.678	8.3111
645	8.6806	8.3124
646	8.6831	8.3138
647	8.6857	8.3151
648	8.6883	8.3165
649	8.6909	8.3178
650	8.6935	8.3192
651	8.6961	8.3206
652	8.6987	8.3219
653	8.7013	8.3233
654	8.7039	8.3247
655	8.7065	8.326
656	8.7091	8.3274
657	8.7117	8.3288
658	8.7143	8.3302
659	8.7169	8.3316
660	8.7195	8.333
661	8.7222	8.3344
662	8.7248	8.3358
663	8.7274	8.3372
664	8.73	8.3386
665	8.7326	8.34
666	8.7353	8.3414
667	8.7379	8.3428
668	8.7405	8.3442
669	8.7432	8.3456
670	8.7458	8.3471
671	8.7485	8.3485
672	8.7511	8.3499
673	8.7537	8.3514
674	8.7564	8.3528
675	8.759	8.3542
676	8.7617	8.3557
677	8.7644	8.3571
678	8.767	8.3586
679	8.7697	8.36
680	8.7723	8.3615
681	8.775	8.363
682	8.7777	8.3644
683	8.7803	8.3659
684	8.783	8.3674
685	8.7857	8.3688
686	8.7883	8.3703
687	8.791	8.3718
688	8.7937	8.3733
689	8.7964	8.3748
690	8.7991	8.3763
691	8.8017	8.3778
692	8.8044	8.3793
693	8.8071	8.3808
694	8.8098	8.3823
695	8.8125	8.3838
696	8.8152	8.3853
697	8.8179	8.3868
698	8.8206	8.3883
699	8.8233	8.3898
700	8.826	8.3914
701	8.8287	8.3929
702	8.8314	8.3944
703	8.8341	8.3959
704	8.8368	8.3975
705	8.8395	8.399
706	8.8422	8.4006
707	8.8449	8.4021
708	8.8477	8.4037
709	8.8504	8.4052
710	8.8531	8.4068
711	8.8558	8.4083
712	8.8585	8.4099
713	8.8613	8.4115
714	8.864	8.413
715	8.8667	8.4146
716	8.8695	8.4162
717	8.8722	8.4178
718	8.8749	8.4193
719	8.8777	8.4209
720	8.8804	8.4225
721	8.8831	8.4241
722	8.8859	8.4257
723	8.8886	8.4273
724	8.8914	8.4289
725	8.8941	8.4305
726	8.8969	8.4321
727	8.8996	8.4337
728	8.9024	8.4354
729	8.9051	8.437
730	8.9079	8.4386
731	8.9106	8.4402
732	8.9134	8.4418
733	8.9161	8.4435
734	8.9189	8.4451
735	8.9217	8.4467
736	8.9244	8.4484
737	8.9272	8.45
738	8.93	8.4517
739	8.9327	8.4533
740	8.9355	8.455
741	8.9383	8.4566
742	8.9411	8.4583
743	8.9438	8.4599
744	8.9466	8.4616
745	8.9494	8.4633
746	8.9522	8.465
747	8.955	8.4666
748	8.9577	8.4683
749	8.9605	8.47
750	8.9633	8.4717
751	8.9661	8.4734
752	8.9689	8.475
753	8.9717	8.4767
754	8.9745	8.4784
755	8.9773	8.4801
756	8.9801	8.4818
757	8.9829	8.4835
758	8.9857	8.4852
759	8.9885	8.487
760	8.9913	8.4887
761	8.9941	8.4904
762	8.9969	8.4921
763	8.9997	8.4938
764	9.0025	8.4956
765	9.0053	8.4973
766	9.0081	8.499
767	9.0109	8.5008
768	9.0137	8.5025
769	9.0165	8.5042
770	9.0193	8.506
771	9.0222	8.5077
772	9.025	8.5095
773	9.0278	8.5112
774	9.0306	8.513
775	9.0334	8.5148
776	9.0363	8.5165
777	9.0391	8.5183
778	9.0419	8.52
779	9.0447	8.5218
780	9.0476	8.5236
781	9.0504	8.5254
782	9.0532	8.5272
783	9.0561	8.5289
784	9.0589	8.5307
785	9.0617	8.5325
786	9.0646	8.5343
787	9.0674	8.5361
788	9.0702	8.5379
789	9.0731	8.5397
790	9.0759	8.5415
791	9.0787	8.5433
792	9.0816	8.5451
793	9.0844	8.5469
794	9.0873	8.5488
795	9.0901	8.5506
